MasterID,COMID,yr,csci_sampledate,Constraint_class,County,SMC_region,Regional_board,pChem,pHab,pOverall,biological_condition,stress_condition,SQI,ASCI,blc,bs,Cond,CSCI,Ev_FlowHab,H_AqHab,H_SubNat,hy,CRAM,IPI,PCT_SAFN,ps,TN,TP,XCMG,lon,lat,ASCI_ptile,blc_ptile,bs_ptile,Cond_ptile,CRAM_ptile,CSCI_ptile,Ev_FlowHab_ptile,H_AqHab_ptile,H_SubNat_ptile,hy_ptile,IPI_ptile,PCT_SAFN_ptile,ps_ptile,TN_ptile,TP_ptile,XCMG_ptile
403S07227,17567931,2012,6/27/2012,possibly unconstrained,Ventura,Santa Clara,Los Angeles,0.643335293,2.22E-16,0.643335293,Impacted for CSCI,Low stress,Impacted by unknown stress,1.03,92,64,1016,0.68,0.42,1.49,1.73,67,78,1.01,31,88,0.2,0.02,140,-119.16664,34.56208,0.879674797,0.660162602,0.528455285,0.456910569,0.669918699,0.388617886,0.263414634,0.58699187,0.73495935,0.435772358,0.697560976,0.484552846,0.965853659,0.263414634,0.302439024,0.790243902
SMC05296,17570065,2012,6/26/2012,possibly unconstrained,Ventura,Santa Clara,Los Angeles,0.265906988,2.22E-16,0.265906988,Healthy,Low stress,Healthy and unstressed,0.95,100,78,807,0.94,0.55,1.54,1.99,67,83,1.01,13,88,0,0.01,63,-118.77525,34.55457,0.803252033,1,0.816260163,0.343089431,0.806504065,0.744715447,0.404878049,0.661788618,0.983739837,0.435772358,0.697560976,0.232520325,0.965853659,0.082926829,0.198373984,0.307317073
404S26868,20364949,2012,6/26/2012,possibly unconstrained,Los Angeles,Santa Monica Bay,Los Angeles,0.999926097,2.22E-16,0.999926097,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.49,92,75,3537,0.74,0.86,1.64,1.32,58,69,1.08,37,50,5.08,0.14,156,-118.71737,34.09675,0.17398374,0.660162602,0.754471545,0.939837398,0.430894309,0.468292683,0.882926829,0.791869919,0.34796748,0.253658537,0.840650407,0.549593496,0.37398374,0.868292683,0.739837398,0.863414634
404S32468,20364957,2012,6/26/2012,possibly constrained,Los Angeles,Santa Monica Bay,Los Angeles,0.972396982,2.22E-16,0.972396982,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.78,92,39,1764,0.64,0.19,1.23,1.61,75,70,0.63,12,75,0.5,0.06,15,-118.72304,34.0999,0.601626016,0.660162602,0.191869919,0.736585366,0.455284553,0.339837398,0.136585366,0.338211382,0.608130081,0.647154472,0.2,0.206504065,0.780487805,0.482926829,0.546341463,0.149593496
404S35418,20365043,2012,6/25/2012,possibly constrained,Los Angeles,Santa Monica Bay,Los Angeles,0.996616582,2.22E-16,0.996616582,Impacted for ASCI,Stressed by chemistry degradation,Impacted and stressed,0.63,88,58,2452,0.84,0.44,1.73,1.72,58,67,1.12,30,63,0.78,0.09,160,-118.70857,34.08262,0.382113821,0.484552846,0.391869919,0.850406504,0.38699187,0.62601626,0.282926829,0.87804878,0.720325203,0.253658537,0.913821138,0.474796748,0.575609756,0.577235772,0.630894309,0.884552846
SMC29064,22535148,2012,6/25/2012,possibly unconstrained,Riverside,San Jacinto,Santa Ana,0.092818509,2.22E-16,0.092818509,Healthy,Low stress,Healthy and unstressed,1.01,85.4,72.2,56,0.9,0.72,1.55,1.87,91.7,84,1.04,29,87.5,0,0.02,111,-116.7426,33.79564,0.860162602,0.429268293,0.710569106,0.011382114,0.834146341,0.699186992,0.692682927,0.674796748,0.905691057,0.887804878,0.74796748,0.447154472,0.86504065,0.082926829,0.302439024,0.591869919
SMC35837,22535256,2012,6/25/2012,possibly unconstrained,Riverside,San Jacinto,Santa Ana,0.8155191,2.22E-16,0.8155191,Impacted for CSCI and ASCI,Low stress,Impacted by unknown stress,0.8,90.3,69.4,383,0.62,0.38,1.61,1.47,83.3,73,0.9,65,50,0.58,0.23,115,-116.8261,33.7364,0.627642276,0.559349593,0.650406504,0.177235772,0.528455285,0.308943089,0.232520325,0.754471545,0.455284553,0.821138211,0.463414634,0.835772358,0.37398374,0.510569106,0.842276423,0.624390244
SMC08655,17585796,2012,6/21/2012,possibly unconstrained,Ventura,Ventura,Los Angeles,0.290830085,2.22E-16,0.290830085,Healthy,Low stress,Healthy and unstressed,0.85,92,64,905,1.08,0.69,1.38,1.95,83,79,0.92,10,75,0,0.01,79,-119.28406,34.50823,0.682926829,0.660162602,0.528455285,0.388617886,0.687804878,0.918699187,0.643902439,0.463414634,0.957723577,0.720325203,0.508943089,0.178861789,0.780487805,0.082926829,0.198373984,0.372357724
SMC13391,17586810,2012,6/21/2012,possibly unconstrained,Ventura,Ventura,Los Angeles,0.807285938,2.22E-16,0.807285938,Impacted for ASCI,Low stress,Impacted by unknown stress,0.61,88,58,1263,0.89,0.9,1.55,1.74,83,70,1.02,17,50,1.2,0.01,68,-119.26998,34.41791,0.346341463,0.484552846,0.391869919,0.565853659,0.455284553,0.676422764,0.918699187,0.674796748,0.749593496,0.720325203,0.710569106,0.292682927,0.37398374,0.648780488,0.198373984,0.330081301
SMC16446,17586810,2012,6/21/2012,possibly unconstrained,Ventura,Ventura,Los Angeles,0.894971998,2.22E-16,0.894971998,Healthy,Low stress,Healthy and unstressed,0.83,88,50,1306,0.8,0.61,1.6,1.9,58,65,1.05,23,63,0.57,0.04,101,-119.27282,34.41319,0.663414634,0.484552846,0.268292683,0.585365854,0.326829268,0.56097561,0.505691057,0.744715447,0.923577236,0.253658537,0.767479675,0.359349593,0.575609756,0.505691057,0.458536585,0.517073171
SMC01824,22524751,2012,6/21/2012,likely constrained,Los Angeles,San Gabriel,Los Angeles,0.78445421,1.49E-06,0.784454532,Impacted for CSCI and ASCI,Low stress,Impacted by unknown stress,0.54,38,25,856,0.6,0.99,0.59,0,33,30,0.31,4,25,6.15,0.02,7,-117.75598,34.09116,0.240650407,0.079674797,0.108943089,0.367479675,0.037398374,0.279674797,0.983739837,0.113821138,0.069918699,0.035772358,0.099186992,0.091056911,0.144715447,0.897560976,0.302439024,0.108943089
404S34120,948070152,2012,6/21/2012,NA,Los Angeles,Santa Monica Bay,Los Angeles,0.999341976,2.22E-16,0.999341976,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.77,79,56,2832,0.59,0.46,1.4,1.36,58,61,0.82,59,50,0.8,0.18,113,-118.78918,34.16558,0.578861789,0.351219512,0.372357724,0.886178862,0.250406504,0.26504065,0.299186992,0.486178862,0.372357724,0.253658537,0.339837398,0.791869919,0.37398374,0.582113821,0.791869919,0.606504065
SMC09325,22547083,2012,6/21/2012,possibly constrained,Riverside,Northern San Diego,San Diego,0.990670896,2.22E-16,0.990670896,Impacted for ASCI,Stressed by chemistry degradation,Impacted and stressed,0.76,92,81,1770,0.79,0.26,1.87,1.27,75,78,0.78,81,63,0.56,0.19,107,-117.12886,33.56252,0.565853659,0.660162602,0.879674797,0.739837398,0.669918699,0.544715447,0.154471545,0.967479675,0.330081301,0.647154472,0.300813008,0.917073171,0.575609756,0.502439024,0.806504065,0.559349593
SMC11593,22548347,2012,6/21/2012,possibly constrained,Riverside,Northern San Diego,San Diego,0.888379916,2.22E-16,0.888379916,Impacted for ASCI,Low stress,Impacted by unknown stress,0.65,92,100,1035,0.93,0.21,1.4,0.19,67,74,0.5,100,38,6.8,0.03,104,-117.27796,33.4646,0.401626016,0.660162602,1,0.469918699,0.559349593,0.738211382,0.139837398,0.486178862,0.084552846,0.435772358,0.149593496,1,0.216260163,0.915447154,0.385365854,0.536585366
404S25298,20365167,2012,6/20/2012,possibly constrained,Los Angeles,Santa Monica Bay,Los Angeles,0.996199019,2.22E-16,0.996199019,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.48,92,61,1871,0.72,0.79,1.34,1.45,83,84,1.15,5,100,0.29,0.44,172,-118.68732,34.04553,0.156097561,0.660162602,0.448780488,0.762601626,0.834146341,0.440650407,0.788617886,0.419512195,0.43902439,0.720325203,0.962601626,0.105691057,1,0.359349593,0.905691057,0.923577236
404S28068,20364891,2012,6/20/2012,likely constrained,Los Angeles,Santa Monica Bay,Los Angeles,0.999962497,2.22E-16,0.999962497,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.4,79,58,3847,0.62,0.4,1.98,1.05,75,72,0.95,57,75,2.23,0.18,157,-118.70366,34.13936,0.06504065,0.351219512,0.391869919,0.965853659,0.502439024,0.308943089,0.245528455,0.995121951,0.237398374,0.647154472,0.557723577,0.770731707,0.780487805,0.754471545,0.791869919,0.871544715
404S35270,20364891,2012,6/20/2012,likely constrained,Los Angeles,Santa Monica Bay,Los Angeles,0.999954893,2.22E-16,0.999954893,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.49,79,56,3569,0.76,0.73,1.73,1.72,50,59,1.06,32,50,2.34,0.29,131,-118.70656,34.13325,0.17398374,0.351219512,0.372357724,0.944715447,0.230894309,0.497560976,0.708943089,0.87804878,0.720325203,0.206504065,0.793495935,0.492682927,0.37398374,0.765853659,0.863414634,0.728455285
SMC04008,948070571,2012,6/19/2012,NA,Ventura,Calleguas,Los Angeles,0.996866261,2.22E-16,0.996866261,Impacted for ASCI,Stressed by chemistry degradation,Impacted and stressed,0.53,92,56,2594,0.82,0.52,1.5,1.6,75,81,0.85,31,100,3.4,0.04,58,-118.80803,34.28342,0.234146341,0.660162602,0.372357724,0.861788618,0.746341463,0.588617886,0.369105691,0.598373984,0.590243902,0.647154472,0.385365854,0.484552846,1,0.821138211,0.458536585,0.287804878
SMC05764,948070326,2012,6/19/2012,NA,Ventura,Calleguas,Los Angeles,0.999982743,1.68E-07,0.999982743,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.62,67,25,2866,0.35,0.47,0.24,0.38,33,38,0.19,8,25,34,1.4,0,-119.11091,34.23123,0.367479675,0.219512195,0.108943089,0.891056911,0.120325203,0.03902439,0.312195122,0.06504065,0.097560976,0.035772358,0.056910569,0.146341463,0.144715447,0.990243902,0.956097561,0.040650407
SMC05956,17564046,2012,6/19/2012,possibly constrained,Ventura,Calleguas,Los Angeles,0.998226006,2.22E-16,0.998226006,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.49,79,64,1119,0.68,0.49,1.73,1.55,75,67,0.85,36,50,6.6,1.8,71,-118.97109,34.22875,0.17398374,0.351219512,0.528455285,0.500813008,0.38699187,0.388617886,0.330081301,0.87804878,0.536585366,0.647154472,0.385365854,0.538211382,0.37398374,0.910569106,0.965853659,0.344715447
404S27470,20364685,2012,6/19/2012,possibly constrained,Ventura,Santa Monica Bay,Los Angeles,0.999985572,2.22E-16,0.999985572,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.77,67,56,4600,0.46,0.7,1.58,1.2,50,62,0.97,65,75,0.3,0.15,143,-118.76389,34.17445,0.578861789,0.219512195,0.372357724,0.982113821,0.266666667,0.13495935,0.660162602,0.717073171,0.292682927,0.206504065,0.629268293,0.835772358,0.780487805,0.372357724,0.749593496,0.809756098
404S31468,20364695,2012,6/19/2012,likely constrained,Ventura,Santa Monica Bay,Los Angeles,0.999788471,2.22E-16,0.999788471,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.68,50,25,3704,0.41,0.55,0.99,1.62,75,50,0.61,27,50,0.53,0.08,5,-118.76171,34.16874,0.443902439,0.102439024,0.108943089,0.959349593,0.172357724,0.07804878,0.404878049,0.211382114,0.609756098,0.647154472,0.191869919,0.409756098,0.37398374,0.492682927,0.596747967,0.094308943
404S33670,20364725,2012,6/19/2012,likely constrained,Los Angeles,Santa Monica Bay,Los Angeles,0.999904856,0.999406385,0.999999944,Impacted for CSCI and ASCI,Stressed by chemistry and habitat degradation,Impacted and stressed,0.74,25,25,3658,0.49,0.96,0,0,42,29,0.26,0,25,1.8,0.12,0,-118.70012,34.15824,0.538211382,0.050406504,0.108943089,0.952845528,0.030894309,0.152845528,0.94796748,0.045528455,0.069918699,0.144715447,0.074796748,0.040650407,0.144715447,0.710569106,0.707317073,0.040650407
404S26670,20364737,2012,6/18/2012,likely constrained,Los Angeles,Santa Monica Bay,Los Angeles,0.999874131,2.22E-16,0.999874131,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.57,79,61,3624,0.6,0.36,1.86,1.66,58,65,1.01,38,63,0.94,0.13,158,-118.76205,34.16385,0.292682927,0.351219512,0.448780488,0.94796748,0.326829268,0.279674797,0.208130081,0.965853659,0.660162602,0.253658537,0.697560976,0.567479675,0.575609756,0.603252033,0.72195122,0.874796748
404S28270,20364801,2012,6/18/2012,likely constrained,Los Angeles,Santa Monica Bay,Los Angeles,0.999334873,2.22E-16,0.999334873,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.54,88,58,2917,0.57,0.48,1.82,1.43,67,69,1.07,25,63,0.87,0.14,149,-118.75725,34.13663,0.240650407,0.484552846,0.391869919,0.897560976,0.430894309,0.242276423,0.323577236,0.941463415,0.419512195,0.435772358,0.81300813,0.391869919,0.575609756,0.590243902,0.739837398,0.82601626
SMC01934,20350681,2012,6/15/2012,likely constrained,Orange,San Juan,San Diego,0.988495633,2.22E-16,0.988495633,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.62,67,36,3098.5,0.57,0.98,1.54,1.08,42,43,0.84,28,25,0.24,0,10,-117.66595,33.49,0.367479675,0.219512195,0.177235772,0.908943089,0.141463415,0.242276423,0.965853659,0.661788618,0.250406504,0.144715447,0.365853659,0.429268293,0.144715447,0.310569106,0.100813008,0.130081301
403S06660,17574519,2012,6/14/2012,possibly unconstrained,Ventura,Santa Clara,Los Angeles,0.585012246,2.22E-16,0.585012246,Healthy,Low stress,Healthy and unstressed,0.87,88,47,928,1.07,0.73,1,1.59,83,73,0.89,11,75,0.34,0.02,32,-118.92373,34.42963,0.717073171,0.484552846,0.227642276,0.403252033,0.528455285,0.905691057,0.708943089,0.217886179,0.585365854,0.720325203,0.442276423,0.198373984,0.780487805,0.4,0.302439024,0.2
SMC03452,22522623,2012,6/13/2012,possibly unconstrained,Los Angeles,San Gabriel,Los Angeles,0.174230781,2.22E-16,0.174230781,Healthy,Low stress,Healthy and unstressed,1.01,100,75,330,1.02,0.86,1.27,1.64,92,86,1.09,1,75,0.66,0,111,-117.8323,34.30354,0.860162602,1,0.754471545,0.13495935,0.891056911,0.86504065,0.882926829,0.36097561,0.632520325,0.93495935,0.86504065,0.061788618,0.780487805,0.544715447,0.100813008,0.591869919
403S06283,17569203,2012,6/13/2012,possibly unconstrained,Ventura,Santa Clara,Los Angeles,0.546915464,2.22E-16,0.546915464,Impacted for ASCI,Low stress,Impacted by unknown stress,0.71,100,94,799,1.18,0.76,1.64,1.82,83,91,1.22,14,88,0.09,0.03,125,-118.86079,34.69386,0.484552846,1,0.977235772,0.339837398,0.967479675,0.970731707,0.759349593,0.791869919,0.840650407,0.720325203,0.996747967,0.245528455,0.965853659,0.149593496,0.385365854,0.682926829
403S07024,17569679,2012,6/13/2012,possibly unconstrained,Los Angeles,Santa Clara,Los Angeles,0.586150857,2.22E-16,0.586150857,Impacted for CSCI and ASCI,Low stress,Impacted by unknown stress,0.72,92,67,670,0.36,0.28,1.21,1.3,67,75,0.97,51,75,0.34,0.04,173,-118.75771,34.6092,0.508943089,0.660162602,0.590243902,0.291056911,0.595121951,0.047154472,0.164227642,0.320325203,0.339837398,0.435772358,0.629268293,0.720325203,0.780487805,0.4,0.458536585,0.930081301
SMC04132,17564924,2012,6/11/2012,likely constrained,Ventura,Calleguas,Los Angeles,0.942443421,2.22E-16,0.942443421,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.49,29,28,1691,0.72,0.33,0.06,0,33,29,0.13,9,25,0.32,0.04,17,-118.88416,34.21472,0.17398374,0.05203252,0.12195122,0.72195122,0.030894309,0.440650407,0.191869919,0.056910569,0.069918699,0.035772358,0.034146341,0.157723577,0.144715447,0.385365854,0.458536585,0.154471545
SMC05332,17564124,2012,6/11/2012,likely constrained,Ventura,Calleguas,Los Angeles,0.958917992,2.22E-16,0.958917992,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.55,50,78,1163,0.67,0.59,0.8,0.96,83,75,0.79,11,88,1.5,0.13,99,-118.90741,34.18682,0.260162602,0.102439024,0.816260163,0.512195122,0.595121951,0.372357724,0.468292683,0.159349593,0.2,0.720325203,0.305691057,0.198373984,0.965853659,0.682926829,0.72195122,0.502439024
SMC06036,948070331,2012,6/11/2012,NA,Ventura,Calleguas,Los Angeles,0.998965747,2.22E-16,0.998965747,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.41,71,64,1071,0.78,0.84,1.5,1.74,58,67,1.04,28,75,6.3,3.4,125,-118.9349,34.23092,0.07804878,0.258536585,0.528455285,0.479674797,0.38699187,0.530081301,0.861788618,0.598373984,0.749593496,0.253658537,0.74796748,0.429268293,0.780487805,0.904065041,0.991869919,0.682926829
801S10259,20355506,2012,6/7/2012,likely constrained,Orange,Lower Santa Ana,Santa Ana,0.947381343,2.22E-16,0.947381343,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.65,67.7,80.6,1304,0.76,0,1.52,0.88,66.7,66,0.6,78,50,0.48,0.1,102,-117.69845,33.64888,0.401626016,0.245528455,0.856910569,0.583739837,0.354471545,0.497560976,0.084552846,0.629268293,0.182113821,0.375609756,0.18699187,0.900813008,0.37398374,0.469918699,0.653658537,0.523577236
404ARRSEQ,20365007,2012,6/6/2012,possibly unconstrained,Los Angeles,Santa Monica Bay,Los Angeles,0.881019388,2.22E-16,0.881019388,Impacted for ASCI,Low stress,Impacted by unknown stress,0.82,96,86,1043,1.03,0.37,1.48,1.82,83,88,0.93,10,88,0.16,0.11,120,-118.91206,34.08506,0.655284553,0.785365854,0.92195122,0.473170732,0.930081301,0.876422764,0.22601626,0.578861789,0.840650407,0.720325203,0.52195122,0.178861789,0.965853659,0.22601626,0.674796748,0.645528455
402MTCUNF,17585756,2012,6/5/2012,likely unconstrained,Ventura,Ventura,Los Angeles,0.544423968,2.22E-16,0.544423968,Healthy,Low stress,Healthy and unstressed,1.09,92,61,926,1.14,0.72,0.97,1.95,83,78,0.99,11,75,0.1,0.02,102,-119.3792,34.5175,0.93495935,0.660162602,0.448780488,0.4,0.669918699,0.954471545,0.692682927,0.208130081,0.957723577,0.720325203,0.658536585,0.198373984,0.780487805,0.162601626,0.302439024,0.523577236
801EEWADD,22555032,2012,6/5/2012,likely unconstrained,San Bernardino,Middle Santa Ana,Santa Ana,0.188485866,2.22E-16,0.188485866,Healthy,Low stress,Healthy and unstressed,0.93,100,36,245.1,1.27,0.66,1.06,1.63,100,81,0.99,30,88,0.44,0.01,129,-117.5205,34.1873,0.782113821,1,0.177235772,0.087804878,0.746341463,0.996747967,0.578861789,0.235772358,0.622764228,1,0.658536585,0.474796748,0.965853659,0.458536585,0.198373984,0.712195122
402S09503,17587578,2012,6/4/2012,likely unconstrained,Ventura,Ventura,Los Angeles,0.357714965,2.22E-16,0.357714965,Healthy,Low stress,Healthy and unstressed,1.06,92,61,1001,0.95,0.74,1.43,1.77,75,70,1,3,50,0,0.01,79,-119.33913,34.49757,0.904065041,0.660162602,0.448780488,0.448780488,0.455284553,0.769105691,0.733333333,0.525203252,0.780487805,0.647154472,0.682926829,0.082926829,0.37398374,0.082926829,0.198373984,0.372357724
SMC11343,17586850,2012,6/4/2012,possibly constrained,Ventura,Ventura,Los Angeles,0.589789789,2.22E-16,0.589789789,Impacted for ASCI,Low stress,Impacted by unknown stress,0.74,92,61,963,0.8,0.63,1.54,1.74,58,69,0.98,21,63,1,0.01,64,-119.30859,34.3728,0.538211382,0.660162602,0.448780488,0.424390244,0.430894309,0.56097561,0.536585366,0.661788618,0.749593496,0.253658537,0.645528455,0.341463415,0.575609756,0.614634146,0.198373984,0.312195122
SMC13599,17587578,2012,6/4/2012,likely unconstrained,Ventura,Ventura,Los Angeles,0.302143373,2.22E-16,0.302143373,Healthy,Low stress,Healthy and unstressed,1,92,53,930,0.9,0.78,1.41,1.67,83,73,1.06,4,63,0,0.01,96,-119.34172,34.49889,0.847154472,0.660162602,0.315447154,0.404878049,0.528455285,0.699186992,0.778861789,0.495934959,0.666666667,0.720325203,0.793495935,0.091056911,0.575609756,0.082926829,0.198373984,0.482926829
802S33561,22536092,2012,6/4/2012,possibly unconstrained,Riverside,San Jacinto,Santa Ana,0.175296781,2.22E-16,0.175296781,Healthy,Low stress,Healthy and unstressed,0.95,64.9,61.1,132.4,0.98,0.55,1.5,1.84,58.3,55,0.88,45,37.5,0,0.04,94,-116.7103,33.74356,0.803252033,0.191869919,0.481300813,0.034146341,0.198373984,0.804878049,0.404878049,0.598373984,0.874796748,0.317073171,0.432520325,0.645528455,0.196747967,0.082926829,0.458536585,0.46504065
901S06969,20348657,2012,5/31/2012,possibly unconstrained,Riverside,San Juan,San Diego,0.506158995,2.22E-16,0.506158995,Impacted for ASCI,Low stress,Impacted by unknown stress,0.75,92,78,712,0.83,0.28,1.39,1.75,100,90,0.77,47,88,0.06,0.04,96,-117.39579,33.55334,0.552845528,0.660162602,0.816260163,0.307317073,0.959349593,0.604878049,0.164227642,0.469918699,0.757723577,1,0.289430894,0.663414634,0.965853659,0.125203252,0.458536585,0.482926829
901S11685,20348919,2012,5/31/2012,likely constrained,Orange,San Juan,San Diego,0.945931067,2.22E-16,0.945931067,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.65,67,50,1552,0.62,0.61,1.45,1.34,75,67,0.97,62,75,0.18,0.07,133,-117.6348,33.5099,0.401626016,0.219512195,0.268292683,0.673170732,0.38699187,0.308943089,0.505691057,0.552845528,0.36097561,0.647154472,0.629268293,0.809756098,0.780487805,0.248780488,0.567479675,0.744715447
901S12942,20350775,2012,5/30/2012,likely constrained,Orange,San Juan,San Diego,0.986168456,2.22E-16,0.986168456,Impacted for CSCI and ASCI,Stressed by chemistry degradation,Impacted and stressed,0.53,63,28,2364,0.58,0.33,0.58,1.13,58,47,0.52,49,38,0.68,0.02,6,-117.6785,33.4779,0.234146341,0.190243902,0.12195122,0.837398374,0.159349593,0.255284553,0.191869919,0.110569106,0.269918699,0.253658537,0.156097561,0.689430894,0.216260163,0.556097561,0.302439024,0.102439024
